epoch,bbox_iou,class_accuracy,learning_rate,loss,objectness_accuracy,objectness_precision,objectness_recall,val_bbox_iou,val_class_accuracy,val_loss,val_objectness_accuracy,val_objectness_precision,val_objectness_recall
122,0.7668574452400208,0.9969697594642639,1.0000000116860974e-07,0.5686318278312683,0.9979166388511658,0.9972221851348877,1.0,0.582566499710083,0.8608287572860718,1.8051908016204834,0.8727678656578064,0.8720868229866028,0.980654776096344
123,0.7725761532783508,0.9976190328598022,1.0000000116860974e-07,0.5543091893196106,1.0,1.0,1.0,0.5822362899780273,0.8608287572860718,1.8060030937194824,0.8727678656578064,0.8720868229866028,0.980654776096344
124,0.7643640041351318,1.0,1.0000000116860974e-07,0.5768436193466187,0.9958333373069763,0.9948413372039795,1.0,0.5823983550071716,0.8608287572860718,1.806646466255188,0.8727678656578064,0.8720868229866028,0.980654776096344
125,0.7620840668678284,0.9939393997192383,1.0000000116860974e-07,0.580065906047821,0.9979166388511658,0.9976190328598022,1.0,0.5821605920791626,0.8608287572860718,1.804051399230957,0.8727678656578064,0.8720868229866028,0.980654776096344
126,0.7646629214286804,0.9948717951774597,1.0000000116860974e-07,0.5840121507644653,0.9951388835906982,0.9922078251838684,1.0,0.5817739963531494,0.8608287572860718,1.8053947687149048,0.8727678656578064,0.8720868229866028,0.980654776096344
127,0.7739166021347046,1.0,1.0000000116860974e-07,0.5473152995109558,0.9979166388511658,0.9976190328598022,1.0,0.5815687775611877,0.8608287572860718,1.803440809249878,0.8727678656578064,0.8720868229866028,0.980654776096344
128,0.7659206986427307,0.9948717951774597,1.0000000116860974e-07,0.5738247632980347,0.9958333373069763,0.9952136874198914,1.0,0.5815871953964233,0.8608287572860718,1.803186297416687,0.8727678656578064,0.8720868229866028,0.980654776096344
129,0.7676533460617065,0.9976190328598022,1.0000000116860974e-07,0.5711414813995361,0.9958333373069763,0.9948717951774597,1.0,0.5815421342849731,0.8608287572860718,1.8056674003601074,0.8727678656578064,0.8720868229866028,0.980654776096344
130,0.7695655226707458,1.0,1.0000000116860974e-07,0.5635935068130493,0.9958333373069763,0.9945887327194214,1.0,0.5811842083930969,0.8608287572860718,1.805688500404358,0.8727678656578064,0.8720868229866028,0.980654776096344
131,0.7636843323707581,0.9974358677864075,1.0000000116860974e-07,0.5716308355331421,0.9979166388511658,0.9974358677864075,1.0,0.5809816718101501,0.8608287572860718,1.8060407638549805,0.8727678656578064,0.8720868229866028,0.980654776096344
132,0.771060049533844,1.0,1.0000000116860974e-07,0.5592334270477295,0.9958333373069763,0.9948413372039795,1.0,0.5811370611190796,0.8608287572860718,1.8065139055252075,0.8727678656578064,0.8720868229866028,0.980654776096344
133,0.7692614197731018,0.9974358677864075,1.0000000116860974e-07,0.5612962245941162,0.9958333373069763,0.9944444298744202,1.0,0.5811077356338501,0.8608287572860718,1.8082342147827148,0.8727678656578064,0.8720868229866028,0.980654776096344
134,0.7711419463157654,1.0,1.0000000116860974e-07,0.555126965045929,0.9916666746139526,0.9898717999458313,1.0,0.5813952088356018,0.8608287572860718,1.8080626726150513,0.8727678656578064,0.8720868229866028,0.980654776096344
135,0.7656209468841553,1.0,1.0000000116860974e-07,0.5766086578369141,0.9916666746139526,0.9890782833099365,1.0,0.5817874073982239,0.8608287572860718,1.8077946901321411,0.8727678656578064,0.8720868229866028,0.980654776096344
136,0.7636966109275818,0.9947474598884583,1.0000000116860974e-07,0.5755691528320312,0.9979166388511658,0.9974358677864075,1.0,0.5815258622169495,0.8608287572860718,1.8068509101867676,0.8727678656578064,0.8720868229866028,0.980654776096344
137,0.7696101069450378,1.0,1.0000000116860974e-07,0.5659210085868835,0.9916666746139526,0.9902381300926208,1.0,0.5817187428474426,0.8608287572860718,1.8068327903747559,0.8727678656578064,0.8720868229866028,0.980654776096344
138,0.7688151001930237,0.9979166388511658,1.0000000116860974e-07,0.5699702501296997,0.9958333373069763,0.9941025376319885,1.0,0.5815696120262146,0.8608287572860718,1.8074404001235962,0.8727678656578064,0.8720868229866028,0.980654776096344
139,0.7696792483329773,0.9947474598884583,1.0000000116860974e-07,0.571727991104126,0.9937499761581421,0.9918803572654724,1.0,0.5815848708152771,0.8608287572860718,1.8059321641921997,0.8727678656578064,0.8720868229866028,0.980654776096344
140,0.7766509652137756,1.0,1.0000000116860974e-07,0.5413194894790649,0.9979166388511658,0.9972221851348877,1.0,0.5812984108924866,0.8608287572860718,1.8076354265213013,0.8727678656578064,0.8720868229866028,0.980654776096344
141,0.7695444822311401,1.0,1.0000000116860974e-07,0.5590469837188721,0.9937499761581421,0.9928327202796936,1.0,0.5808185338973999,0.8608287572860718,1.8091294765472412,0.8727678656578064,0.8720868229866028,0.980654776096344
142,0.7703828811645508,0.9977778196334839,1.0000000116860974e-07,0.5623399019241333,0.9958333373069763,0.9948412775993347,1.0,0.5812155604362488,0.8608287572860718,1.80757474899292,0.8727678656578064,0.8720868229866028,0.980654776096344
143,0.7682321071624756,0.9969697594642639,1.0000000116860974e-07,0.5684582591056824,0.9937499761581421,0.9918109774589539,1.0,0.5811814069747925,0.8608287572860718,1.8090543746948242,0.8727678656578064,0.8720868229866028,0.980654776096344
144,0.7813193798065186,1.0,1.0000000116860974e-07,0.5314911603927612,0.9958333373069763,0.9944055676460266,1.0,0.5813395977020264,0.8608287572860718,1.8082942962646484,0.8727678656578064,0.8720868229866028,0.980654776096344
145,0.7630949020385742,0.9977778196334839,1.0000000116860974e-07,0.5764769911766052,0.9958333373069763,0.9976190328598022,0.9976190328598022,0.5808723568916321,0.8608287572860718,1.8072506189346313,0.8727678656578064,0.8720868229866028,0.980654776096344
146,0.7741926908493042,1.0,1.0000000116860974e-07,0.5491896271705627,0.9979166388511658,0.9974358677864075,1.0,0.5806596875190735,0.8608287572860718,1.8090429306030273,0.8727678656578064,0.8720868229866028,0.980654776096344
147,0.770909309387207,0.9974358677864075,1.0000000116860974e-07,0.5611321330070496,0.9958333373069763,0.9945887923240662,1.0,0.5806124210357666,0.8608287572860718,1.8089219331741333,0.8727678656578064,0.8720868229866028,0.980654776096344
148,0.7728241086006165,0.9969697594642639,1.0000000116860974e-07,0.5501346588134766,0.9958333373069763,0.9949999451637268,1.0,0.5808438658714294,0.8608287572860718,1.8093703985214233,0.8727678656578064,0.8720868229866028,0.980654776096344
149,0.7694251537322998,0.9952136874198914,1.0000000116860974e-07,0.5680413842201233,0.9979166388511658,0.9974358677864075,1.0,0.5811161994934082,0.8608287572860718,1.807795524597168,0.8727678656578064,0.8720868229866028,0.980654776096344
